Actual_Sales,Predicted_Sales,Residual
15.992,-75.04942745184167,91.04142745184167
290.898,285.0951779338891,5.802822066110934
54.224,13.321917564234809,40.90208243576519
786.744,611.4716780842011,175.2723219157989
100.24,376.13546485647385,-275.89546485647384
37.764,166.5951589142387,-128.8311589142387
82.8,68.11292681243413,14.687073187565872
20.724,-14.71041374213678,35.43441374213678
4.896,11.102233013608611,-6.206233013608611
4.752,-142.7591372734264,147.5111372734264
959.984,1635.106567379347,-675.1225673793471
14.368,10.348552649155863,4.019447350844137
7.712,-80.61423993285189,88.32623993285189
698.352,753.9806342324756,-55.62863423247563
4.96,21.355568151350553,-16.395568151350552
17.856,40.93176663295026,-23.075766632950256
509.97,395.71319656342143,114.2568034365786
30.992,468.47710878934777,-437.48510878934775
71.928,466.4503275066645,-394.5223275066645
88.8,112.46928285636682,-23.66928285636682
47.976,23.40552814066973,24.57047185933027
7.56,-32.065325407017326,39.62532540701733
24.56,-84.50526573354409,109.0652657335441
12.96,-69.59587493374511,82.55587493374512
6.79,-126.29850635442767,133.08850635442766
24.56,-62.2942346216646,86.8542346216646
3.048,-141.84314141879372,144.89114141879372
49.12,46.75901059164744,2.360989408352559
4355.168,4180.3177987075105,174.85020129248915
388.704,355.3842413615348,33.3197586384652
8.26,-76.01849702071377,84.27849702071377
17.04,30.020745136538153,-12.980745136538154
34.4,91.68712261095857,-57.28712261095857
36.24,100.40450621936748,-64.16450621936747
647.84,550.9559362453191,96.88406375468094
20.7,-71.72722337357254,92.42722337357255
20.7,-49.827620818107334,70.52762081810734
488.646,553.8018812188443,-65.15588121884429
5.56,-72.89904852562904,78.45904852562904
47.12,250.84683139263143,-203.72683139263142
211.96,212.10440192305418,-0.14440192305417554
23.2,23.49208964407262,-0.2920896440726217
7.36,-84.46526705316865,91.82526705316864
104.79,225.51470216269922,-120.72470216269922
1043.92,983.6402600680939,60.27973993190619
25.92,97.38069116625161,-71.4606911662516
53.424,45.95652008539378,7.467479914606223
8.16,109.99619201622818,-101.83619201622818
1023.936,725.941799946265,297.9942000537351
9.24,-102.43594200540656,111.67594200540655
479.04,496.00435585099046,-16.964355850990444
99.136,104.75556701159417,-5.619567011594171
1488.424,805.2595842149356,683.1644157850644
8.652,78.4639607587012,-69.8119607587012
23.832,10.234363985840673,13.597636014159328
12.176,98.88714910928843,-86.71114910928843
50.96,195.9161517041082,-144.95615170410818
49.536,15.389079349380609,34.14692065061939
41.9,-11.498441543728632,53.39844154372863
375.4575,361.9811230830642,13.476376916935806
83.976,74.19273732024362,9.783262679756376
482.34,346.12907004163776,136.21092995836221
2.96,-125.02367812731495,127.98367812731495
2.624,-130.26251278222662,132.88651278222662
23.36,37.84446425117585,-14.48446425117585
39.98,-14.581593030834028,54.561593030834025
246.384,346.0912725533967,-99.70727255339673
1799.97,2239.5930479713206,-439.6230479713206
12.462,35.71352972465911,-23.25152972465911
75.792,61.382029202383364,14.409970797616637
49.96,8.02893753819626,41.93106246180374
12.96,-65.55302744655705,78.51302744655706
70.12,84.5067985330279,-14.3867985330279
35.952,14.371129827680534,21.580870172319464
2396.2656,1935.81936996465,460.44623003535025
131.136,137.4086297261756,-6.272629726175609
57.584,16.336717552475193,41.24728244752481
9.568,-77.20828374321991,86.7762837432199
39.072,155.15187843553645,-116.07987843553644
35.91,10.534602475539032,25.375397524460965
179.95,199.96773393572812,-20.01773393572813
1199.976,1460.6127489137982,-260.6367489137981
27.15,79.96642979193416,-52.81642979193416
1004.024,629.651590021883,374.37240997811705
9.68,-116.67483055985758,126.35483055985759
28.35,282.69430376754804,-254.34430376754804
55.98,45.330704808683095,10.649295191316902
1336.829,853.5285269300999,483.3004730699
113.568,113.61616809983752,-0.04816809983752535
139.86,264.03429402498136,-124.17429402498135
307.136,303.56752535563714,3.5684746443628796
95.92,271.4381000136834,-175.5181000136834
383.8,345.1327609234436,38.66723907655643
5.78,-126.91623535435042,132.69623535435042
9.32,15.782720674291113,-6.462720674291113
15.25,-102.3837355799617,117.6337355799617
196.752,244.92195737075212,-48.169957370752115
56.56,74.11056123851517,-17.550561238515172
32.7,3.801964785046266,28.898035214953737
866.4,827.6389456103939,38.7610543896061
28.4,-42.90894788345258,71.30894788345259
287.92,383.93908086278134,-96.01908086278132
69.99,97.75513772749082,-27.765137727490824
6.672,142.46552812534833,-135.79352812534833
189.588,222.64657481075233,-33.05857481075233
408.744,404.0289817192604,4.715018280739628
291.96,291.23160668732316,0.7283933126768147
4.768,-59.326929721102715,64.09492972110272
714.3,612.68229856335,101.61770143665001
4.812,-38.56250976603815,43.374509766038145
247.8,249.10324023102476,-1.3032402310247448
1007.979,1111.24481775961,-103.26581775960994
313.488,350.64922607768017,-37.16122607768017
31.872,246.86722297149367,-214.99522297149366
207.846,205.89427130082572,1.9517286991742822
12.22,-104.76237321442431,116.98237321442431
194.94,188.63906385956852,6.3009361404314745
70.95,43.452839045477276,27.497160954522727
91.36,93.91837245954662,-2.558372459546618
242.94,246.74572873476427,-3.8057287347642728
22.05,173.76724364008692,-151.7172436400869
2.91,-142.27352302946315,145.18352302946315
59.52,28.434770807190944,31.08522919280906
161.94,150.88718166328067,11.052818336719326
263.88,288.2750102255061,-24.3950102255061
30.48,-3.734897651735537,34.21489765173554
9.84,-26.774928860456384,36.61492886045639
35.12,44.88085242499665,-9.76085242499665
284.364,387.14256728286546,-102.77856728286548
665.408,1066.4336859982088,-401.0256859982088
63.88,79.68532282749288,-15.80532282749288
129.568,135.84675529658648,-6.278755296586468
747.558,785.3244962039698,-37.76649620396984
8.928,-108.45278005646696,117.38078005646696
103.92,134.09798350623282,-30.17798350623282
899.91,759.4256880054318,140.4843119945682
51.312,38.57356358713787,12.738436412862129
23.56,81.54199498865955,-57.98199498865955
1272.63,577.7403927048546,694.8896072951455
28.485,118.9526843807871,-90.4676843807871
185.376,227.87937313039833,-42.50337313039833
78.272,52.70329228368655,25.568707716313455
254.744,244.11537515081022,10.628624849189777
205.3328,269.9369545598993,-64.60415455989929
4.788,39.54609948406255,-34.758099484062555
55.48,51.20600951695587,4.273990483044123
340.92,350.6254223660569,-9.705422366056894
222.666,298.1138402880795,-75.44784028807948
703.968,642.7116163693611,61.25638363063888
92.52,175.91494910324923,-83.39494910324923
62.65,203.302259153779,-140.652259153779
94.85,138.1548826615949,-43.30488266159492
95.76,184.23371538716196,-88.47371538716196
40.2,20.763515220310182,19.43648477968982
14.7,81.52289186676535,-66.82289186676535
704.25,586.820421614236,117.42957838576399
9.09,-23.506657627432332,32.596657627432336
5.96,-68.83871122653954,74.79871122653954
159.98,204.52418623932772,-44.54418623932773
29.6,-57.51217537360071,87.1121753736007
514.165,402.16223176603376,112.00276823396621
279.96,258.303917248345,21.656082751654992
2735.952,1777.8646280740275,958.0873719259728
7.992,-103.53700676832932,111.52900676832932
63.984,32.85735614803775,31.12664385196225
70.368,43.050088316580286,27.31791168341971
449.15,389.57332703645784,59.57667296354214
11.07,-19.323596225839538,30.393596225839538
93.98,91.38769142664228,2.5923085733577267
189.882,181.17288424606068,8.70911575393933
105.42,99.96501804858485,5.454981951415149
119.616,285.69819112235336,-166.08219112235338
255.76,258.4147561335508,-2.6547561335507908
241.568,328.74637842978564,-87.17837842978562
69.3,312.8624063767993,-243.5624063767993
22.62,-21.946041494849624,44.56604149484963
14.952,-29.23403302577367,44.18603302577367
801.568,1286.9321905783574,-485.36419057835747
2.376,11.378294555284356,-9.002294555284356
32.792,-28.217749761678533,61.009749761678535
15.92,76.64082783924482,-60.72082783924482
2.74,-133.2233244475758,135.96332444757581
8.34,-26.517679706193576,34.85767970619358
46.74,21.41737029887554,25.322629701124463
6354.95,5478.218565202502,876.731434797498
126.3,115.09103313893547,11.208966861064525
38.04,-28.998768240445543,67.03876824044553
7.152,-21.665600049531122,28.817600049531123
6.63,-27.711479090259445,34.34147909025945
5.88,-80.85214036541379,86.73214036541378
2999.95,2581.4789309802263,418.4710690197735
51.45,25.20750736112882,26.242492638871184
11.96,-73.71729138403362,85.67729138403362
1126.02,1255.4085712621074,-129.38857126210746
18.392,-72.53390773747674,90.92590773747673
129.568,139.83074331528383,-10.262743315283814
14.112,351.5624586915037,-337.4504586915037
210.98,273.9102480592767,-62.93024805927669
55.176,25.766480815061186,29.409519184938816
66.26,12.302966616233107,53.9570333837669
22.2,55.358893318884384,-33.15889331888438
683.952,754.0249740501421,-70.07297405014208
45.696,24.633057324768515,21.062942675231483
36.336,27.135151955093306,9.200848044906692
666.248,2071.4409114814353,-1405.1929114814352
52.512,160.02274571249723,-107.51074571249723
190.72,506.30394909316374,-315.5839490931637
47.94,26.30963659288568,21.630363407114316
979.95,818.4772669879843,161.47273301201574
22.75,70.4175033522788,-47.6675033522788
16.768,-59.076162731947306,75.8441627319473
42.616,229.8241513265009,-187.2081513265009
10.752,30.68838301303208,-19.936383013032078
152.94,152.21111349276657,0.7288865072334261
283.92,278.2591368971539,5.660863102846122
468.9,448.63841203238167,20.26158796761831
380.864,397.201039071894,-16.337039071894026
646.776,495.8087107294198,150.96728927058018
58.112,20.23809232075314,37.87390767924686
100.792,216.58935904891382,-115.79735904891382
66.112,107.28900230417776,-41.17700230417776
41.28,145.34042334987907,-104.06042334987907
13.36,-76.42809850568506,89.78809850568506
250.272,378.4236949468366,-128.15169494683659
11.364,32.40002950261851,-21.036029502618508
8.72,76.34106449063438,-67.62106449063438
1121.568,1801.6551131778292,-680.0871131778292
34.504,-29.231257404592952,63.73525740459295
10.824,-14.147180993087204,24.971180993087202
1295.78,2198.459592489839,-902.679592489839
19.456,41.84425897483834,-22.38825897483834
20.7,-60.432999644721804,81.1329996447218
1335.68,1079.1909413976155,256.4890586023846
32.4,81.87627956089705,-49.47627956089705
42.6,11.338117801317594,31.261882198682407
84.056,216.5657628687095,-132.50976286870952
13.0,87.6591587932096,-74.6591587932096
13.128,-19.682631979398593,32.81063197939859
3.96,-64.67349185486455,68.63349185486454
2.61,-132.65974555514913,135.26974555514914
374.376,392.2788191437976,-17.902819143797615
91.84,285.551365425174,-193.71136542517402
81.088,229.86465405494914,-148.77665405494915
19.44,-8.301405673234513,27.741405673234514
451.152,490.59113646319975,-39.43913646319976
72.45,223.74772819478426,-151.29772819478427
13.96,32.29877528397333,-18.338775283973327
33.264,192.4316760949066,-159.1676760949066
14.85,-8.29511122834947,23.14511122834947
8.82,-16.194579170790576,25.014579170790576
160.72,598.9498129242054,-438.22981292420536
19.92,30.082337910331944,-10.162337910331942
7.3,-81.37961507137038,88.67961507137038
69.712,34.00345337715157,35.70854662284843
8.792,-78.40505368736194,87.19705368736194
51.52,66.80144550484192,-15.281445504841919
470.376,507.82351818203665,-37.447518182036674
105.584,95.49411593215382,10.089884067846185
31.152,-1.3179325810374394,32.46993258103744
6.783,205.79747124985556,-199.01447124985557
406.368,371.8980350893655,34.469964910634474
70.98,113.62784569723863,-42.64784569723862
294.93,339.5702539869451,-44.64025398694508
84.784,71.38146405342741,13.402535946572598
20.736,35.90632804444817,-15.170328044448173
16.821,22.33904939189756,-5.518049391897559
10.368,-67.1718918967631,77.5398918967631
9.344,-64.60921760661608,73.95321760661608
31.2,4.002594236716504,27.197405763283495
76.12,46.707159610416284,29.41284038958372
1199.976,1465.4708837243372,-265.4948837243371
445.96,398.14755252957275,47.81244747042723
327.76,400.25177033247974,-72.49177033247975
11.632,-61.440519560605026,73.07251956060503
143.982,136.8486196922106,7.133380307789395
494.376,415.8854934773294,78.49050652267056
5.84,-71.12772783694095,76.96772783694095
142.776,345.73723266409456,-202.96123266409455
45.696,23.867818734242064,21.828181265757934
7.218,7.982104222192447,-0.7641042221924472
43.188,77.88472434816958,-34.69672434816958
131.904,127.28049414560496,4.6235058543950345
3.282,-31.78585452275206,35.06785452275206
21.168,303.61485881699423,-282.4468588169942
55.188,28.158675063949204,27.0293249360508
369.576,394.0902041690124,-24.514204169012373
15.712,28.556930382743076,-12.844930382743076
8.448,-71.28066983139342,79.72866983139343
728.946,514.8423107563393,214.1036892436607
119.94,382.54168779532915,-262.60168779532916
3.648,-44.51007840381294,48.158078403812944
40.48,-13.887542000203439,54.367542000203436
9.94,-70.57467399335633,80.51467399335633
107.424,329.60137312662755,-222.17737312662754
37.91,-7.751633657493812,45.66163365749381
88.02,77.25033658369011,10.769663416309882
8.69,145.89380213538425,-137.20380213538425
301.96,454.8027361719153,-152.8427361719153
555.21,510.00347745096246,45.20652254903757
523.48,508.5767044303151,14.903295569684929
161.82,358.14084474196125,-196.32084474196125
35.56,195.7853514188323,-160.2253514188323
97.16,94.27378752595882,2.886212474041173
15.24,73.96328343889627,-58.72328343889627
13.23,-29.154243305808222,42.384243305808226
243.384,231.03567916392467,12.348320836075317
119.8,152.73938127507472,-32.93938127507472
300.768,275.4253730685509,25.342626931449047
17.88,-14.051525682422607,31.931525682422606
235.944,248.92806852036165,-12.98406852036166
392.94,427.0060665451215,-34.06606654512149
18.882,13.831858306228014,5.050141693771987
122.328,110.29631142516018,12.03168857483982
1049.2,874.7107580396427,174.4892419603574
15.424,21.823923924979454,-6.399923924979454
18.84,-11.956486832242263,30.796486832242262
330.4,492.64327466676514,-162.24327466676516
26.25,177.2911591957302,-151.0411591957302
132.52,138.45460323715884,-5.934603237158825
6.48,-123.24795183929245,129.72795183929244
209.3,284.2649649647801,-74.96496496478011
31.56,58.87628070771575,-27.31628070771575
30.144,-33.624459710633346,63.768459710633344
14.8,36.20926830598887,-21.40926830598887
302.376,330.2590729956737,-27.88307299567373
316.0,311.00522754610165,4.994772453898349
379.4,523.587751820371,-144.18775182037098
97.82,91.54173813906982,6.278261860930172
103.12,285.6188374532544,-182.4988374532544
113.552,124.0539637596471,-10.501963759647097
3.318,-34.01071796082397,37.328717960823965
134.288,159.66873210632775,-25.38073210632774
701.372,1074.2123454045152,-372.84034540451523
2.308,-29.98603812307374,32.29403812307374
999.432,705.9324831417557,293.4995168582443
724.08,689.5270338938017,34.55296610619837
918.785,668.0480964867297,250.73690351327025
2.724,41.913630613881196,-39.18963061388119
459.95,396.0089450708183,63.94105492918169
10.74,-38.92365790433428,49.66365790433428
23.76,-2.9450908083006198,26.70509080830062
85.056,34.25093605189522,50.805063948104774
381.576,408.53385012565127,-26.957850125651248
30.36,94.98807867870369,-64.62807867870369
23.976,13.45301785970969,10.52298214029031
